"Path","Category","AnalysisStatus","Evidence","Notes","Disposition","DispositionEvidence"
"openspec/changes/add-devin-desktop-support/specs/cli-update/spec.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 AE99057CA7AC76BA25D14F04FF126C7A918216B5CB4038C1F1BEF64CD8EB391E; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/add-devin-desktop-support/specs/command-generation/spec.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 484A427717F40810CE8270912797558783861A18C37A24D039D996C32885CBD7; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/add-devin-desktop-support/tasks.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 DCAAE42B1EDFAD151F16BD09B4D924F78DF2F4F7A5A5C387644B9475E208CCC9; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/add-global-install-scope/.openspec.yaml","configuration_or_data","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 2B7C22253FA22B04D332A5B56D75D31FB6CC97D31492AA2999A288564EA20736; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/add-global-install-scope/design.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 2D796753DFA93EC4EE1EED36B223D9E224F157A7931EEF116553A40A84A01481; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/add-global-install-scope/proposal.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 CFB1611D692BFB360110E889033F1F427D08D75E615BDD913FB0E99C139F6F0D; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/add-global-install-scope/specs/ai-tool-paths/spec.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 5DE8D897AD92CB240EACAE966E008B71FC33973107A6F26D5F05F82EF77ADA3A; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/add-global-install-scope/specs/cli-config/spec.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 0DE8C990F4AE049516A3B4FCB691BBC07F99675528E48C3D45976BBA819B7EE4; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/add-global-install-scope/specs/cli-init/spec.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 5A4946C0DF1122EF5EB825970D0A42A6625627C67E16B5062F580550F68C448B; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/add-global-install-scope/specs/cli-update/spec.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 3F0D18664E68B0FF943754E20F2A9C735E3021AA8711FECD860384FBF78B16D0; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/add-global-install-scope/specs/command-generation/spec.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 6DE312784565C25C8ED3E68D650031C99F66C4E05170F92614AB90845AC18DA9; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/add-global-install-scope/specs/global-config/spec.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 0E7A9DD53D9613427911234A96B2FB508AA7A59066594859C1362CB875C56D9F; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/add-global-install-scope/specs/installation-scope/spec.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 1FC26EF16041A212C8AADF3808B6DDCC07F948F7BDBC40E77D9B2C09AFB0E019; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/add-global-install-scope/tasks.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 E538ECBB87A2C721C38E9A692ECC32355AC8F5E9E397F0D1F24E503C6F66638C; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/add-init-agents-target/.openspec.yaml","configuration_or_data","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 AF8BE0317F61872DD6EC367C1833A16556DA1D68473FA457481F46C981294718; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/add-init-agents-target/proposal.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 FE7BD4895630067040CD36D3D7B79F28E43384A50BEDE0163A888DE50A9F489F; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/add-init-agents-target/specs/ai-tool-paths/spec.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 983CB8B1F8C6B0981AFAF9E289E91E1EFC9E913D9F069D9B2130A5A458B41639; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/add-init-agents-target/specs/cli-init/spec.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 B67C4B1CBEA82CF36C4600693095873FEF18F47F7247129E13BF6E2FD539E8ED; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/add-init-agents-target/tasks.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 06A3928944E2663AE3813184A98489BDCE8EE7E21A426682FF97591386686852; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/add-qa-smoke-harness/.openspec.yaml","configuration_or_data","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 3E45739A32A17D4A24E37F992F2CB266F16F48B6348CDFEB606915F0AE996A15; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/add-qa-smoke-harness/proposal.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 8AB0906A7C2B9206657F24D283F1ADD5CC2F8A6D8B252A5E47A8F6756ABD5664; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/add-qa-smoke-harness/specs/developer-qa-workflow/spec.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 CFA454257C083784007228DD21A319C637B9EAF906302ACD13498748CD700357; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/add-skill-cli-auto-approval/proposal.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 6BC9B3B77DAF0166B37EBDBBE4945D136DFD6FF1BE5B4DEC7EAC267341F589E4; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/add-skill-cli-auto-approval/specs/cli-init/spec.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 8541B1C4E924C47FF89C5B42D31460A82BAD000B2CA162706732A248C3336C96; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
"openspec/changes/add-skill-cli-auto-approval/specs/command-generation/spec.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\02-fission-openspec.md","SHA-256 938B357043E457F3FF3D2CE822DD196A8234CD5D1718B901229C7E35A1C850AA; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
