"Path","Category","AnalysisStatus","Evidence","Notes","Disposition","DispositionEvidence"
".base64scanignore","source_or_other","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\03-open-gsd-gsd-core.md","SHA-256 3029751027E2CE22F12219C2342C618DE0C2A60D754F08B03CB71050A63E52C0; covered by the pinned full-file census and the report's exhaustive semantic traversal.","blocked","outputs/08-empirical-benchmark-protocol.md — no row-level three-branch run/test evidence exists in milestone zero"
".changeset/archived/3562-codex-install-skill-surface.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\03-open-gsd-gsd-core.md","SHA-256 A4254180C0C7531F0BC2AA99C560200A5F35CB2D1FC865F26AF14525009CCEE7; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
".changeset/archived/3566-codex-hooks-canonical-feature-key.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\03-open-gsd-gsd-core.md","SHA-256 799FDD2567D0CC05B8B268A4724467AB05886C0C6E332FF4081DE53609A43EBA; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
".changeset/archived/3571-configuration-manifest-install-layout.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\03-open-gsd-gsd-core.md","SHA-256 44CC331C12312D7C5CEA76213772EC84052445C6E5C220C8B96DD06D20D7C15A; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
".changeset/archived/3577-adr-violations-and-validation-port.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\03-open-gsd-gsd-core.md","SHA-256 1AEC6438CE8E363E5991F5753198B38288461756FA94D65E421A2B3A4C8295BD; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
".changeset/archived/3577-config-ensure-section-parity.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\03-open-gsd-gsd-core.md","SHA-256 DBFBC19CA5DEEA79E95C0A14E73CB35716F38E044582F4AD211272941DB71183; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
".changeset/archived/3577-docker-test-fixup.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\03-open-gsd-gsd-core.md","SHA-256 B9C9459528393EB8CBA5484F6B7865AFCF32E1DB70DD5B090CA4636BA5F38F60; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
".changeset/archived/3589-planning-paths-workstream-validation.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\03-open-gsd-gsd-core.md","SHA-256 222B643432C706E60CABBDCBD42FE48968B99F462850302325EF366CB0F43353; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
".changeset/archived/3591-gsdtools-native-workstream.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\03-open-gsd-gsd-core.md","SHA-256 7374EEA4598BD01B5D0D101D67B56875D0F97EDA5F12DCAF2A2BAB5A85913737; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
".changeset/archived/3593-cli-negative-matrix-harness.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\03-open-gsd-gsd-core.md","SHA-256 A19578A727E3AA69F80D90937BBA38B8F4C9BD10ACD8B08E418582C9CD3C8A7D; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
".changeset/archived/3594-parser-adversarial-fixtures.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\03-open-gsd-gsd-core.md","SHA-256 127414DFEC28F673ADE53375ECF500576C23D208962EA1108AA98B2378E982E9; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
".changeset/archived/3595-fs-fault-injection-atomic-write.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\03-open-gsd-gsd-core.md","SHA-256 A2AF23CECBE5D83B0AE4E5B563028D7EA026C5AC3101FFAE5F683A005F1C65EE; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
".changeset/archived/3597-test-suite-split-node-matrix.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\03-open-gsd-gsd-core.md","SHA-256 FAB18417883F73691FDD19DAB2E9E71F6D6F7933F0CD55AC60B113D2431DE62D; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
".changeset/archived/3597-windows-argv-overflow.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\03-open-gsd-gsd-core.md","SHA-256 084997680873001BA03C631C0BBC794EA02596748FF2DAD5AF3775C3182497B6; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
".changeset/archived/3599-roadmap-get-phase-project-code-prefix.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\03-open-gsd-gsd-core.md","SHA-256 357BAAAAAD8B5752800CB02270FAD070CDECCB3832918C485AEE23CAD4548D27; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
".changeset/archived/3600-milestone-phase-filter-project-code.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\03-open-gsd-gsd-core.md","SHA-256 DC0067095F0840D4B02D1AE923B632B2942B7DB21505193999C9B3B88FD6EC6C; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
".changeset/archived/3601-phase-remove-decimal-section-loss.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\03-open-gsd-gsd-core.md","SHA-256 3A8B6D074AD8AD296694AC42419B6386239DA9637E703B721D6F32D4893A3870; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
".changeset/archived/3602-phase-remove-slugged-plan-refs.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\03-open-gsd-gsd-core.md","SHA-256 AEEB3534ABBD9D9A27519DAD0D1B8E8F3A851832A9548480C9A063ADC0437396; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
".changeset/archived/3605-stale-agent-command-refs.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\03-open-gsd-gsd-core.md","SHA-256 C2C7F505F7580FAE61956556817F76101C3A7680A04A660CD6F132FF953A9571; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
".changeset/archived/3608-antigravity-update-runtime.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\03-open-gsd-gsd-core.md","SHA-256 CB663B1EBE2347341D22F6B8EB307985C7CFCF8251428724603218C333E9C86E; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
".changeset/archived/3610-codex-install-bundled-hooks-blocker.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\03-open-gsd-gsd-core.md","SHA-256 EB1BE82B84B6D2B098F543EAD3E0BC87E44C484443C8F6BD76961DE8CED3235D; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
".changeset/archived/3621-cherry-pick-test-fixtures.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\03-open-gsd-gsd-core.md","SHA-256 4E9A1DFD8065359BD593A6ACF24929F5A607BF6EDE51F1288B67E5CE43AADC1B; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
".changeset/archived/3628-bundled-hook-whitelist.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\03-open-gsd-gsd-core.md","SHA-256 36FC18092A6A159EDCB8EA9F48C2A7AAB60473501B8957783A28A7455D2D7966; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
".changeset/archived/3643-resolve-model-claude-runtime.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\03-open-gsd-gsd-core.md","SHA-256 4DFD36B8F567DBFA1BD92E0069830DE7193EEC5982BDF4B1515A6E88AAAB410B; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
".changeset/archived/3653-graphify-hook-sdk-commit-visibility.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\03-open-gsd-gsd-core.md","SHA-256 88C2C92EE3C124AA84EEDA11EDBD867DADA79419FC45D2208ED79B0865671E66; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
".changeset/archived/3689-resume-glob-nomatch-fix.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\03-open-gsd-gsd-core.md","SHA-256 C67A2ECA0F89888E962503089C615BD6EAE8836C826E243EECB58AB0D8995CFC; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
".changeset/archived/370-affected-tests-exclude-install-slow.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\03-open-gsd-gsd-core.md","SHA-256 8E259CBFCC104145A64073359529DE8F3788FBEDF919F06A842EFE7556973F10; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
".changeset/archived/3707-worktree-orphan-reap.md","documentation","analyzed","C:\Users\littl\Documents\Codex\2026-08-02\research-c-users-littl-agents-skills\outputs\03-open-gsd-gsd-core.md","SHA-256 807DA112B5E0E7ED2B930401310CD8E3205A77B57BC455174F898B7CED9118D0; covered by the pinned full-file census and the report's exhaustive semantic traversal.","static_only_not_executable","Static source-analysis disposition; runtime execution is not applicable to this category in milestone zero"
